"FABLE_Exporter","FABLE_Importer","dist_adj","Year","FABLE_Item","Q_ij","net_trade_ij","ln_dist","ln_quantity_kt","cost_per_tonne_km","transport_cost_usd_t"
"ARG","BRA",2391.846,2010,"Wheat",2989.3926543,2987.3260763,7.77982073172706,8.00282552009975,0.0104666105540762,25.0345205873249
"ARG","BRA",2391.846,2015,"Cocoa",6.8201646,-7.74163305,7.77982073172706,1.91988360646149,0.0111230514515876,26.604626122274
"ARG","BRA",2391.846,2010,"Rice",92.9155867,89.2519372,7.77982073172706,4.53169141107903,0.0108362997281605,25.9187601596018
"ARG","BRA",2391.846,2005,"Soyabean",0.058899,-16.7192928,7.77982073172706,-2.83193116639742,0.0116643573292541,27.8993464205472
"ARG","BRA",2391.846,2005,"Wheat",4570.3836144,4567.9987556,7.77982073172706,8.42735242224717,0.0104222711594518,24.9284675836502
"ARG","BRA",2391.846,2010,"Cocoa",5.1460188,-9.70786,7.77982073172706,1.63822336717585,0.0111544248273435,26.6796664055823
"ARG","BRA",2391.846,2010,"Coffee",0,-24.2659248,7.77982073172706,0,0,0
"ARG","BRA",2391.846,2020,"Palm_oil",0,-0.057539,7.77982073172706,0,0,0
"ARG","BRA",2391.846,2020,"Rice",117.9426957,117.9426957,7.77982073172706,4.77019887684837,0.0108104851413914,25.8570156434965
"ARG","BRA",2391.846,2020,"Soyabean",0.4914765,0.2106809,7.77982073172706,-0.710341153355889,0.011419494169873,27.3136714522341
"ARG","BRA",2391.846,2020,"Wheat",4196.5519725,4194.645115,7.77982073172706,8.34201850817156,0.0104311686871322,24.9497490996423
"ARG","BRA",2391.846,2015,"Coffee",0,-24.3684623,7.77982073172706,0,0,0
"ARG","BRA",2391.846,2015,"Corn",1.9505627,0.8673421,7.77982073172706,0.668117895051607,0.01126316108842,26.9397467966931
"ARG","BRA",2391.846,2005,"Cocoa",3.4943275,-10.4328468,7.77982073172706,1.25114093943148,0.0111976853186308,26.7831388386257
"ARG","BRA",2391.846,2015,"Rice",164.3070175,162.8591011,7.77982073172706,5.10173673563446,0.0107747036378197,25.7714317973046
"ARG","BRA",2391.846,2015,"Soyabean",1.049982,0.796589,7.77982073172706,0.0487730211653487,0.011333135366634,27.107114494142
"ARG","BRA",2391.846,2015,"Wheat",3379.361735,3377.37501725,7.77982073172706,8.12544213484652,0.0104537846155088,25.0038429174663
"ARG","BRA",2391.846,2020,"Cocoa",2.9022945,-11.367422,7.77982073172706,1.06550163104981,0.0112184919308613,26.8329050508628
"ARG","BRA",2391.846,2020,"Coffee",0,-23.3219867,7.77982073172706,0,0,0
"ARG","BRA",2391.846,2020,"Corn",102.4858893,98.9827924,7.77982073172706,4.62972512373586,0.0108256817066931,25.893363487427
"ARG","BRA",2391.846,2005,"Corn",98.2068361,96.2571334,7.77982073172706,4.58707582699043,0.0108302997685243,25.9044091801459
"ARG","BRA",2391.846,2000,"Soyabean",0.548361,0.313162,7.77982073172706,-0.60082144979658,0.0114069944198042,27.2837739750311
"ARG","BRA",2391.846,2000,"Corn",56.2679348,53.2509563,7.77982073172706,4.03012483115446,0.0108907875181411,26.0490865621158
"ARG","BRA",2391.846,2000,"Rice",132.2530656,125.4259391,7.77982073172706,4.88471725081001,0.0107981122355676,25.8274215581935
"ARG","BRA",2391.846,2005,"Rice",155.0284249,153.7521902,7.77982073172706,5.04360848655762,0.0107809686050691,25.7864166341601
"ARG","BRA",2391.846,2000,"Wheat",3787.95685375,3785.60877325,7.77982073172706,8.23958206399559,0.0104418594801205,24.9753198300883
"ARG","BRA",2391.846,2005,"Coffee",0.069536,-25.1723285,7.77982073172706,-2.66591067490812,0.0116450081721142,27.8530662164387
"ARG","CAN",9391.461,2005,"Wheat",0.2549997,0.2549997,9.14755615115359,-1.36649291029499,0.0164034985206736,154.052816620464
"ARG","CAN",9391.461,2000,"Cocoa",2.1227438,1.9676281,9.14755615115359,0.752709497153464,0.0160595327237202,150.822475253042
"ARG","CAN",9391.461,2010,"Cocoa",3.247309,3.247309,9.14755615115359,1.17782665336031,0.015991405807112,150.182663972666
"ARG","CAN",9391.461,2005,"Cocoa",1.8199067,1.8199067,9.14755615115359,0.59878523603841,0.0160842712752357,151.054806394796
"ARG","CAN",9391.461,2005,"Rice",0.0912885,0.0912885,9.14755615115359,-2.39373045769361,0.0165728698501505,155.643460855764
"ARG","CAN",9391.461,2005,"Soyabean",0.810794,0.810794,9.14755615115359,-0.209741264530341,0.0162148440172194,152.281075208799
"ARG","CAN",9391.461,2010,"Rice",0.2570164,0.2570164,9.14755615115359,-1.35861538289332,0.0164022063814778,154.040681545599
"ARG","CAN",9391.461,2000,"Coffee",0.0064614,-0.1472391,9.14755615115359,-5.04190926640138,0.0170176118688544,159.820238179483
"ARG","CAN",9391.461,2000,"Corn",2.84e-05,-0.0130616,9.14755615115359,-10.4691214127971,0.0179667157568635,168.733710328669
"ARG","CAN",9391.461,2010,"Corn",0.0602632,0.0602632,9.14755615115359,-2.80903364347053,0.0166418406263962,156.291197211016
"ARG","CAN",9391.461,2000,"Soyabean",0.0007965,0.0007965,9.14755615115359,-7.13528342861417,0.0173776090563491,163.201137725949
"ARG","CAN",9391.461,2000,"Wheat",0.2889217,0.2435738,9.14755615115359,-1.24159956183508,0.0163830244301565,153.860534997862
"ARG","CAN",9391.461,2020,"Rice",2.1909685,2.1909685,9.14755615115359,0.784343683513174,0.0160544532246814,150.774771335919
"ARG","CAN",9391.461,2000,"Rice",0.0648194,0.0648194,9.14755615115359,-2.73615033771392,0.0166297159217884,156.177328520555
"ARG","CAN",9391.461,2020,"Wheat",0.0939468,0.0939468,9.14755615115359,-2.36502661437331,0.0165681134822179,155.598791611823
"ARG","CAN",9391.461,2015,"Soyabean",0.306623,0.306623,9.14755615115359,-1.18213629905011,0.0163732854451336,153.769071699839
"ARG","CAN",9391.461,2015,"Wheat",0.25629775,0.25629775,9.14755615115359,-1.36141542442552,0.0164026656564986,154.044994809046
"ARG","CAN",9391.461,2020,"Soyabean",0.758749,0.758749,9.14755615115359,-0.276084254566464,0.0162256049987539,152.382136547202
"ARG","CAN",9391.461,2015,"Rice",3.6973794,3.6973794,9.14755615115359,1.30762429843802,0.0159706628038367,149.987856866383
"ARG","CAN",9391.461,2010,"Soyabean",0.955926,0.955926,9.14755615115359,-0.0450747747844643,0.0161881655740147,152.030525649902
"ARG","CAN",9391.461,2010,"Wheat",0.4186487,0.3136537,9.14755615115359,-0.870723135555674,0.0163223761891655,153.290959407877
"ARG","CAN",9391.461,2020,"Cocoa",0.1447721,0.1447721,9.14755615115359,-1.93259449715362,0.0164966223250711,154.927385197635
"ARG","CAN",9391.461,2020,"Corn",0.1404705,0.1404705,9.14755615115359,-1.96275777666676,0.0165015989978994,154.974123426411
"ARG","CAN",9391.461,2015,"Cocoa",0.5530397,0.5530397,9.14755615115359,-0.592325489801516,0.0162769982729575,152.864794477548
"ARG","CAN",9391.461,2015,"Corn",0.120498,0.120498,9.14755615115359,-2.11612212369954,0.0165269259837715,155.211980826477
"ARG","CHN",19110.13,2000,"Corn",0.005853,0.005853,9.85797383993227,-5.14080092867305,0.0204901916546538,391.57022624535
"ARG","CHN",19110.13,2000,"Soyabean",2824.968874,2824.966986,9.85797383993227,7.94625262546674,0.01797668751161,343.536835316243
"ARG","CHN",19110.13,2000,"Cocoa",0.836037,0.836037,9.85797383993227,-0.179082408503603,0.0194983360386129,372.615736481578
"ARG","CHN",19110.13,2015,"Soyabean",9723.345358,9723.289361,9.85797383993227,9.18228501087441,0.0177558574094169,339.31674335542
"ARG","CHN",19110.13,2015,"Wheat",0,-0.4864715,9.85797383993227,0,0,0
"ARG","CHN",19110.13,2000,"Coffee",0.0052,0.0052,9.85797383993227,-5.25909665339476,0.0205144450178861,392.033711169657
"ARG","CHN",19110.13,2005,"Cocoa",0.2422979,0.2422979,9.85797383993227,-1.41758731813902,0.0197413254999592,377.259296676535
"ARG","CHN",19110.13,2005,"Corn",0.05476295,0.05476295,9.85797383993227,-2.9047414085739,0.0200371033143381,382.911649160433
"ARG","CHN",19110.13,2005,"Soyabean",7552.434447,7552.415846,9.85797383993227,8.92962523358066,0.0178007760409658,340.175144243741
"ARG","CHN",19110.13,2000,"Wheat",0.0045483,-0.0014395,9.85797383993227,-5.39300174220863,0.0205419333037065,392.55901588516
"ARG","CHN",19110.13,2015,"Cocoa",0.0074039,-0.3615348,9.85797383993227,-4.90574839057495,0.0204420854986275,390.650911349887
"ARG","CHN",19110.13,2015,"Corn",0.1036729,0.1036729,9.85797383993227,-2.2665145286613,0.0199096283574568,380.475586162685
"ARG","CHN",19110.13,2020,"Rice",0,-0.0007792,9.85797383993227,0,0,0
"ARG","CHN",19110.13,2020,"Soyabean",5475.825872,5475.6881767,9.85797383993227,8.60809838750977,0.0178581024252176,341.270658899224
"ARG","CHN",19110.13,2020,"Cocoa",0.1341367,-0.7479182,9.85797383993227,-2.00889584977612,0.019858403446711,379.496671459096
"ARG","CHN",19110.13,2020,"Corn",0.0420844,0.0420844,9.85797383993227,-3.16807815328134,0.0200899379058541,383.9213250728
"ARG","CHN",19110.13,2005,"Wheat",0.0337374,-0.3794462,9.85797383993227,-3.38914826470317,0.0201343998819293,384.770999215654
"ARG","CHN",19110.13,2010,"Cocoa",0.9229906,-0.7495461,9.85797383993227,-0.0801362287131592,0.019479052721606,372.247229786745
"ARG","CHN",19110.13,2010,"Wheat",0.0170594,-0.2787637,9.85797383993227,-4.07105390752536,0.0202721666768062,387.403740575434
"ARG","CHN",19110.13,2020,"Wheat",0,-0.1570457,9.85797383993227,0,0,0
"ARG","CHN",19110.13,2010,"Soyabean",11293.567156,11293.487803,9.85797383993227,9.33198856436997,0.0177292961464592,338.809154167334
"ARG","COL",4615.471,2020,"Cocoa",0.2607545,0.00189830000000002,8.43716920023421,-1.3441759273403,0.013634057078886,62.9275950599429
"ARG","COL",4615.471,2020,"Coffee",0,-0.5990547,8.43716920023421,0,0,0
"ARG","COL",4615.471,2000,"Soyabean",5.498197,5.498197,8.43716920023421,1.70442022031248,0.0132246815487644,61.0381341725572
"ARG","COL",4615.471,2000,"Wheat",39.067451,39.067451,8.43716920023421,3.66528966506508,0.0129678887231721,59.8529143330281
"ARG","COL",4615.471,2005,"Cocoa",0.2760694,0.2760694,8.43716920023421,-1.2871029955977,0.0136262779428972,62.8916906833818
"ARG","COL",4615.471,2005,"Coffee",0,-0.3443621,8.43716920023421,0,0,0
"ARG","COL",4615.471,2020,"Corn",542.8287259,538.2027709,8.43716920023421,6.29679384826269,0.0126310890727947,58.2984253139008
"ARG","COL",4615.471,2020,"Palm_oil",0,-0.261872,8.43716920023421,0,0,0
"ARG","COL",4615.471,2020,"Wheat",26.2789785,26.2789785,8.43716920023421,3.26876932299794,0.0130194111207833,60.0907144650527
"ARG","COL",4615.471,2005,"Wheat",116.2140058,116.2140058,8.43716920023421,4.75543336899608,0.0128272878688343,59.2039751672564
"ARG","COL",4615.471,2000,"Rice",4.5913806,4.5913806,8.43716920023421,1.52418076315965,0.0132485391369331,61.1482481788798
"ARG","COL",4615.471,2015,"Cocoa",0.3783028,-0.4720547,8.43716920023421,-0.97206034583737,0.0135834169065249,62.6938668129753
"ARG","COL",4615.471,2015,"Coffee",0,-0.46167,8.43716920023421,0,0,0
"ARG","COL",4615.471,2015,"Corn",10.3238408,10.3238408,8.43716920023421,2.33445586135777,0.0131416232647347,60.6547810713086
"ARG","COL",4615.471,2015,"Palm_oil",0,-0.07436,8.43716920023421,0,0,0
"ARG","COL",4615.471,2015,"Wheat",14.5777587,14.5777587,8.43716920023421,2.67949699048389,0.0130963573972755,60.4458577727605
"ARG","COL",4615.471,2005,"Corn",271.4072949,271.4072949,8.43716920023421,5.60362062581625,0.0127189485573651,58.7039382170104
"ARG","COL",4615.471,2005,"Soyabean",60.742497,60.742497,8.43716920023421,4.1066435684203,0.0129107805573715,59.5893332499118
"ARG","COL",4615.471,2000,"Corn",97.2440934,97.2440934,8.43716920023421,4.57722424440725,0.0128501676471249,59.3095761204432
"ARG","COL",4615.471,2010,"Soyabean",240.047341,240.047341,8.43716920023421,5.48083615805661,0.0127345750421408,58.7760618043244
"ARG","COL",4615.471,2000,"Cocoa",0.2760694,0.2760694,8.43716920023421,-1.2871029955977,0.0136262779428972,62.8916906833818
"ARG","COL",4615.471,2000,"Coffee",0,-0.40301605,8.43716920023421,0,0,0
"ARG","COL",4615.471,2010,"Coffee",0,-0.2571457,8.43716920023421,0,0,0
"ARG","COL",4615.471,2010,"Corn",140.86556785,140.86556785,8.43716920023421,4.94780601608115,0.0128026353955222,59.0901923916062
"ARG","COL",4615.471,2010,"Wheat",169.5576438,169.3123718,8.43716920023421,5.13319295042186,0.0127789229689093,58.9807483742347
"ARG","COL",4615.471,2010,"Cocoa",0.2719767,0.202617,8.43716920023421,-1.30203887812002,0.0136283132997584,62.9010848139493
"ARG","COL",4615.471,2010,"Palm_oil",0,-0.069164,8.43716920023421,0,0,0
"ARG","DEU",11646.03,2000,"Cocoa",0.000425,-0.2423739,9.3627206283855,-7.76342138903986,0.0184932663617023,215.373134846376
"ARG","DEU",11646.03,2000,"Coffee",0,-0.0444586,9.3627206283855,0,0,0
"ARG","DEU",11646.03,2000,"Rice",0.0046331,0.0046331,9.3627206283855,-5.37452908849392,0.0180567172501714,210.289070797013
"ARG","DEU",11646.03,2000,"Soyabean",47.14833,47.14833,9.3627206283855,3.85329858957628,0.0164650423112237,191.75237670778
"ARG","DEU",11646.03,2000,"Wheat",0.0183844,-0.1390779,9.3627206283855,-3.99625280006196,0.0178095530135676,207.410588682599
"ARG","DEU",11646.03,2005,"Cocoa",0.0040775,-0.2648915,9.3627206283855,-5.5022712234691,0.0180797980250919,210.557870194161
"ARG","DEU",11646.03,2005,"Corn",9.7105732,9.7067216,9.3627206283855,2.27321531248677,0.0167272699430671,194.806287575058
"ARG","DEU",11646.03,2005,"Soyabean",1.215157,1.215157,9.3627206283855,0.194873286551567,0.0170785576593862,198.897394857942
"ARG","DEU",11646.03,2005,"Wheat",0.0127033,-0.0278015,9.3627206283855,-4.36589347675113,0.0178755061856225,208.178681302945
"ARG","DEU",11646.03,2010,"Cocoa",0.0300521,-0.265087,9.3627206283855,-3.50482273691521,0.0177222462175756,206.393811117272
"ARG","DEU",11646.03,2000,"Corn",1.0903365,1.0896593,9.3627206283855,0.0864863641945279,0.0170970786177514,199.113090494692
"ARG","DEU",11646.03,2015,"Cocoa",0,-0.2840923,9.3627206283855,0,0,0
"ARG","DEU",11646.03,2015,"Coffee",0,-0.094002,9.3627206283855,0,0,0
"ARG","DEU",11646.03,2015,"Corn",11.9347284,11.9347284,9.3627206283855,2.47945250293362,0.0166928076407552,194.404938568465
"ARG","DEU",11646.03,2015,"Rice",0.7564065,0.7564065,9.3627206283855,-0.279176348897898,0.017159710700584,199.842505610322
"ARG","DEU",11646.03,2010,"Coffee",0,-0.062044,9.3627206283855,0,0,0
"ARG","DEU",11646.03,2010,"Corn",5.2515387,5.2478912,9.3627206283855,1.65852111937659,0.0168304081676564,196.007438432771
"ARG","DEU",11646.03,2015,"Soyabean",37.028169,37.028169,9.3627206283855,3.61167894730819,0.0165048731877883,192.216248291178
"ARG","DEU",11646.03,2015,"Wheat",0.0320596,0.0320596,9.3627206283855,-3.44015860848493,0.0177107899859561,206.260391500145
"ARG","DEU",11646.03,2010,"Wheat",0.02238145,0.01602735,9.3627206283855,-3.79952278820608,0.0177745507191106,207.002950911283
"ARG","DEU",11646.03,2020,"Wheat",0.0159819,-0.3853511,9.3627206283855,-4.13629844708861,0.0178345119902189,207.701261673449
"ARG","DEU",11646.03,2010,"Rice",0.2795013,0.2795013,9.3627206283855,-1.27474833523501,0.0173314012064361,201.842018392191
"ARG","DEU",11646.03,2010,"Soyabean",15.139456,15.139456,9.3627206283855,2.71730431605596,0.0166531506762214,193.943092369794
"ARG","DEU",11646.03,2020,"Corn",13.9796916,13.9796916,9.3627206283855,2.6376056764765,0.0166664283010978,194.097723987434
"ARG","DEU",11646.03,2020,"Cocoa",0,-0.2221966,9.3627206283855,0,0,0
"ARG","DEU",11646.03,2020,"Coffee",0,-0.0306078,9.3627206283855,0,0,0
"ARG","DEU",11646.03,2020,"Soyabean",27.379434,27.379434,9.3627206283855,3.30979214762326,0.0165547745060952,192.79740054122
"ARG","DNK",12006.05,2010,"Palm_oil",0,-0.22065,9.39316596838749,0,0,0
"ARG","DNK",12006.05,2010,"Corn",3.17949,3.17949,9.39316596838749,1.15672080657177,0.0170495029672418,204.697185099853
"ARG","DNK",12006.05,2000,"Corn",1.694333,1.694333,9.39316596838749,0.527289153062424,0.0171571563825985,205.989677387297
"ARG","DNK",12006.05,2000,"Wheat",0,-0.197705,9.39316596838749,0,0,0
"ARG","DNK",12006.05,2005,"Corn",0.08391,0.08391,9.39316596838749,-2.47801048310016,0.017680606567189,212.274246476
"ARG","DNK",12006.05,2005,"Wheat",0.0066849,-0.0142563,9.39316596838749,-5.00790402740324,0.0181336132229341,217.713067035208
"ARG","DNK",12006.05,2000,"Soyabean",0.432702,0.432702,9.39316596838749,-0.837706009621929,0.0173929564055283,208.820704252593
"ARG","DNK",12006.05,2010,"Rice",0.1299727,0.1299727,9.39316596838749,-2.04043085057964,0.0176034088578505,211.347406917796
"ARG","DNK",12006.05,2015,"Corn",1.319328,1.319328,9.39316596838749,0.277122516058414,0.0172001315961369,206.505639949799
"ARG","DNK",12006.05,2015,"Rice",0.4011971,0.4011971,9.39316596838749,-0.913302451235536,0.0174061098327974,208.978624958057
"ARG","DNK",12006.05,2000,"Cocoa",0,-0.0136671,9.39316596838749,0,0,0
"ARG","DNK",12006.05,2020,"Corn",3.28485,3.28485,9.39316596838749,1.18932098879357,0.0170439457040948,204.630464320647
"ARG","DNK",12006.05,2020,"Wheat",0,-0.0172204,9.39316596838749,0,0,0
"ARG","ETH",11459.45,2015,"Corn",2.1779001,2.1779001,9.34656999609783,0.778361155690215,0.016908047559433,193.756925604944
"ARG","ETH",11459.45,2020,"Corn",29.984,29.984,9.34656999609783,3.40066390605601,0.0164704302653224,188.742072103948
"ARG","ETH",11459.45,2010,"Cocoa",0.0065731,0.0065731,9.34656999609783,-5.02476971606319,0.0179182725362654,205.333548215707
"ARG","ETH",11459.45,2010,"Corn",1.127691,1.127691,9.34656999609783,0.120172179378288,0.0170197015084886,195.036418451449
"ARG","ETH",11459.45,2005,"Cocoa",0.0510099,0.0510099,9.34656999609783,-2.97573554744914,0.0175548569790794,201.169005808912
"ARG","ETH",11459.45,2020,"Coffee",0,-0.038984,9.34656999609783,0,0,0
"ARG","ETH",11459.45,2005,"Wheat",0.038606,0.038606,9.34656999609783,-3.25434757417645,0.0176038351197104,201.730268362566
"ARG","ETH",11459.45,2020,"Wheat",277.96216,277.96216,9.34656999609783,5.62748498931822,0.0161077167306049,184.585574488531
"ARG","FIN",12969.02,2020,"Corn",0.103008,0.103008,9.4703187154735,-2.27294862386574,0.0180019027450885,233.467036739107
"ARG","GBR",11136.96,2000,"Cocoa",1.6811741,1.4819404,9.31802458575515,0.519492418367534,0.0168265261083184,187.396348207297
"ARG","GBR",11136.96,2010,"Coffee",0,-0.096482,9.31802458575515,0,0,0
"ARG","GBR",11136.96,2005,"Rice",1.1005164,1.1005164,9.31802458575515,0.0957795241904695,0.0168979735281538,188.192055264107
"ARG","GBR",11136.96,2005,"Soyabean",1.410829,1.410829,9.31802458575515,0.344177474881565,0.0168560513966148,187.725170162043
"ARG","GBR",11136.96,2005,"Wheat",0.2080488,0.2044556,9.31802458575515,-1.56998261141409,0.0171818110386054,191.353142264507
"ARG","GBR",11136.96,2010,"Cocoa",0,-0.0111813,9.31802458575515,0,0,0
"ARG","GBR",11136.96,2000,"Corn",273.0167696,273.0167696,9.31802458575515,5.60953322040462,0.0159914814038785,178.096488735739
"ARG","GBR",11136.96,2000,"Soyabean",0.609175,0.609175,9.31802458575515,-0.495649696229321,0.0169982092006089,189.308375938814
"ARG","GBR",11136.96,2010,"Corn",166.37638,166.37638,9.31802458575515,5.11425257119628,0.0160708805788614,178.980754171556
"ARG","GBR",11136.96,2010,"Rice",0.7778747,0.7778747,9.31802458575515,-0.251189821758907,0.0169567061495569,188.846158119369
"ARG","GBR",11136.96,2005,"Corn",219.6965748,219.6965748,9.31802458575515,5.39224738891856,0.0160262664049674,178.483887901466
"ARG","GBR",11136.96,2020,"Coffee",0,-0.0868631,9.31802458575515,0,0,0
"ARG","GBR",11136.96,2000,"Wheat",0.1077816,0.0661023,9.31802458575515,-2.22764832153223,0.0172951823115457,192.615753596392
"ARG","GBR",11136.96,2005,"Cocoa",0.2390169,0.2095968,9.31802458575515,-1.43122101825348,0.0171579858178253,191.087801733688
"ARG","GBR",11136.96,2020,"Wheat",0.0082284,-0.0449793,9.31802458575515,-4.80016369388596,0.0177458757594505,197.63510849797
"ARG","GBR",11136.96,2015,"Corn",164.860482,164.860482,9.31802458575515,5.10509955257364,0.0160723516168747,178.997137063069
"ARG","GBR",11136.96,2020,"Corn",208.5909061,208.5909061,9.31802458575515,5.34037494669788,0.0160345817772553,178.576495870022
"ARG","GBR",11136.96,2020,"Rice",0.7778747,0.7778747,9.31802458575515,-0.251189821758907,0.0169567061495569,188.846158119369
"ARG","GBR",11136.96,2010,"Wheat",0.0845759,0.0313682,9.31802458575515,-2.47010592292948,0.0173371666723053,193.083331742797
"ARG","GBR",11136.96,2015,"Rice",0.095526,0.095526,9.31802458575515,-2.34835681724021,0.0173160716710234,192.84839755732
"ARG","GBR",11136.96,2010,"Soyabean",2.664111,2.664111,9.31802458575515,0.979870418476778,0.0167492385279492,186.53559951623
"ARG","GBR",11136.96,2015,"Wheat",0,-0.2181284,9.31802458575515,0,0,0
"ARG","GBR",11136.96,2015,"Cocoa",0,-0.1692538,9.31802458575515,0,0,0
"ARG","GBR",11136.96,2015,"Soyabean",2.03747,2.03747,9.31802458575515,0.711708842098102,0.0167942138263,187.036487614951
"ARG","GBR",11136.96,2015,"Coffee",0,-0.3426116,9.31802458575515,0,0,0
"ARG","GRC",11772.04,2000,"Rice",0,-0.0019917,9.3734825072409,0,0,0
"ARG","GRC",11772.04,2000,"Cocoa",0.0002712,0.0002712,9.3734825072409,-8.21265400189803,0.0186285825977546,219.296419484072
"ARG","GRC",11772.04,2000,"Corn",1.9227835,1.9227835,9.3734825072409,0.653773875765152,0.0170479987458951,200.689723156627
"ARG","GRC",11772.04,2005,"Cocoa",0.206533,0.206533,9.3734825072409,-1.57729507305332,0.0174326260480349,205.217571142509
"ARG","GRC",11772.04,2005,"Corn",0.8891393,0.8891393,9.3734825072409,-0.117501362829899,0.0171799941083431,202.24357784318
"ARG","GRC",11772.04,2000,"Wheat",24.999889,24.9658728,9.3734825072409,3.21887138485834,0.016616261863052,195.607299302323
"ARG","GRC",11772.04,2015,"Soyabean",14.041,14.041,9.3734825072409,2.64198162113251,0.0167123964054065,196.738998980302
"ARG","GRC",11772.04,2020,"Corn",2.475756,2.475756,9.3734825072409,0.906545803924366,0.0170049606078338,200.183076473844
"ARG","GRC",11772.04,2000,"Soyabean",108.13598,108.13598,9.3734825072409,4.68338950922923,0.0163746869682935,192.76346997823
"ARG","GRC",11772.04,2005,"Soyabean",39.748845,39.748845,9.3734825072409,3.68258078407442,0.0165393890659348,194.702349659747
"ARG","GRC",11772.04,2005,"Wheat",0.0028028,0.0028028,9.3734825072409,-5.8771363614679,0.0181985500550733,214.234059190325
"ARG","GRC",11772.04,2010,"Soyabean",11.999928,11.999928,9.3734825072409,2.48490064977,0.0167386690292623,197.048281359237
"ARG","GRC",11772.04,2015,"Corn",1.369811,1.369811,9.3734825072409,0.314672774118821,0.0171059068254287,201.37141938522
"ARG","GRC",11772.04,2010,"Corn",2.5885024,2.5885024,9.3734825072409,0.951079484537291,0.0169973893589914,200.093947429621
"ARG","IDN",15581.88,2000,"Cocoa",0.8231524,0.8231524,9.65386397966746,-0.194613919263371,0.0184934364383151,288.162507369454
"ARG","IDN",15581.88,2015,"Corn",718.6957233,718.6957233,9.65386397966746,6.57743807385143,0.0172825161288299,269.294092417492
"ARG","IDN",15581.88,2000,"Wheat",59.8228257,59.8228257,9.65386397966746,4.09138728879631,0.0177175534755967,276.072792150331
"ARG","IDN",15581.88,2005,"Cocoa",0.0276392,-0.0820259,9.65386397966746,-3.5885202240616,0.0191318587919025,298.11032787237
"ARG","IDN",15581.88,2000,"Soyabean",126.073,126.073,9.65386397966746,4.83686110426369,0.0175859648424954,274.022393859982
"ARG","IDN",15581.88,2010,"Soyabean",87.268773,87.268773,9.65386397966746,4.46899270126201,0.0176507771894963,275.032292073468
"ARG","IDN",15581.88,2015,"Cocoa",0,-1.2547665,9.65386397966746,0,0,0
"ARG","IDN",15581.88,2000,"Corn",31.1410998,31.1410998,9.65386397966746,3.43852848370126,0.0178336024894212,277.881053957862
"ARG","IDN",15581.88,2005,"Corn",282.92261,282.92261,9.65386397966746,5.64517339734791,0.0174443882880097,271.816364977172
"ARG","IDN",15581.88,2015,"Palm_oil",0,-3.262906,9.65386397966746,0,0,0
"ARG","IDN",15581.88,2015,"Soyabean",1.249871,1.249871,9.65386397966746,0.223040345988723,0.0184163588831291,286.961494153852
"ARG","IDN",15581.88,2020,"Cocoa",0,-0.1866863,9.65386397966746,0,0,0
"ARG","IDN",15581.88,2010,"Corn",799.288202,799.288202,9.65386397966746,6.68372158410767,0.0172641574218949,269.008029249075
"ARG","IDN",15581.88,2005,"Soyabean",168.70694,168.70694,9.65386397966746,5.12816312682077,0.0175348111133197,273.225322590414
"ARG","IDN",15581.88,2005,"Wheat",371.9530667,371.9530667,9.65386397966746,5.91876768152875,0.0173967266682076,271.07370733681
"ARG","IDN",15581.88,2020,"Soyabean",0.633023,0.633023,9.65386397966746,-0.457248522584946,0.0185420704386472,288.920316526547
"ARG","IDN",15581.88,2010,"Cocoa",0.0304156,-0.6035837,9.65386397966746,-3.49279964429571,0.0191135544276663,297.825111465365
"ARG","IDN",15581.88,2010,"Palm_oil",0,-2.197144,9.65386397966746,0,0,0
"ARG","IDN",15581.88,2020,"Corn",638.1032446,638.1032446,9.65386397966746,6.45850009564432,0.017303083833078,269.614575916962
"ARG","IDN",15581.88,2020,"Wheat",2333.7483906,2333.6885136,9.65386397966746,7.75523100523598,0.0170801578952342,266.140970704592
"ARG","IND",15676.28,2010,"Corn",24.4428121,24.4428121,9.65990402085942,3.19633618905914,0.0179049424926455,280.682891898609
"ARG","IND",15676.28,2010,"Palm_oil",8.147,8.147,9.65990402085942,2.0976497613285,0.0181027462977282,283.78371973215
"ARG","IND",15676.28,2005,"Cocoa",0.0484881,0.0484881,9.65990402085942,-3.02643687196933,0.0190545234008805,298.704044098754
"ARG","IND",15676.28,2005,"Corn",1.0795697,1.0795697,9.65990402085942,0.0765625358175044,0.0184723409246177,289.577588589766
"ARG","IND",15676.28,2005,"Rice",0,-0.0152615,9.65990402085942,0,0,0
"ARG","IND",15676.28,2010,"Cocoa",0.2451667,0.2451667,9.65990402085942,-1.40581689164683,0.0187482107734679,293.9022015839
"ARG","IND",15676.28,2015,"Corn",19.665961,19.665961,9.65990402085942,2.97888927323793,0.017943918598688,281.29389225024
"ARG","IND",15676.28,2020,"Corn",3.650404,3.650404,9.65990402085942,1.29483784640078,0.0182486622334967,286.07113879772
"ARG","IND",15676.28,2020,"Rice",0,-0.1115392,9.65990402085942,0,0,0
"ARG","IND",15676.28,2000,"Corn",0.465485,0.465485,9.65990402085942,-0.764675406199883,0.0186283927284558,292.023900361238
"ARG","IND",15676.28,2000,"Rice",0,-0.0132896,9.65990402085942,0,0,0
"ARG","IND",15676.28,2000,"Wheat",0.0415787,0.0415787,9.65990402085942,-3.1801672620723,0.0190838385213881,299.163596136065
